DEF_HARPNUM,Minimum,Maximum
2919,2013-06-30 22:36:00,2013-07-01 00:24:00
2543,2013-03-08 02:24:00,2013-03-20 09:48:00
2439,2013-01-31 15:00:00,2013-02-14 02:48:00
2980,2013-07-17 06:48:00,2013-07-21 20:12:00
2814,2013-05-29 19:00:00,2013-05-30 01:48:00
4148,2014-05-16 21:12:00,2014-05-21 04:36:00
3251,2013-10-03 02:00:00,2013-10-03 21:36:00
7063,2017-06-24 05:48:00,2017-06-24 13:12:00
5757,2015-07-07 00:48:00,2015-07-12 10:24:00
5720,2015-06-28 03:48:00,2015-06-28 13:00:00
1486,2012-03-19 10:24:00,2012-03-19 17:48:00
1948,2012-08-18 14:00:00,2012-08-21 05:00:00
3226,2013-09-24 12:00:00,2013-10-03 12:00:00
1832,2012-07-03 11:12:00,2012-07-14 09:24:00
1845,2012-07-06 21:48:00,2012-07-18 00:24:00
6336,2016-02-06 11:36:00,2016-02-10 20:24:00
2104,2012-10-04 23:24:00,2012-10-05 01:12:00
4596,2014-09-21 21:36:00,2014-09-22 06:24:00
2173,2012-11-01 22:24:00,2012-11-12 02:36:00
4475,2014-08-19 10:48:00,2014-08-20 07:00:00
4955,2014-12-17 09:24:00,2014-12-30 09:36:00
4578,2014-09-18 04:36:00,2014-09-27 06:36:00
461,2011-03-28 22:24:00,2011-04-03 05:00:00
5284,2015-03-04 09:36:00,2015-03-15 16:24:00
1122,2011-11-28 12:36:00,2011-12-09 08:12:00
4502,2014-08-26 20:24:00,2014-09-08 12:24:00
77,2010-06-30 01:48:00,2010-07-01 19:48:00
2073,2012-09-26 02:36:00,2012-09-28 18:48:00
6241,2016-01-05 08:48:00,2016-01-05 16:36:00
4855,2014-11-20 08:00:00,2014-11-28 17:36:00
2109,2012-10-08 22:12:00,2012-10-22 00:00:00
516,2011-04-19 03:00:00,2011-04-20 21:12:00
99,2010-07-23 20:00:00,2010-08-02 07:36:00
561,2011-04-29 11:24:00,2011-04-29 22:12:00
4478,2014-08-22 04:00:00,2014-09-04 21:12:00
1055,2011-11-08 21:12:00,2011-11-09 23:12:00
3716,2014-02-03 14:12:00,2014-02-03 21:12:00
3682,2014-01-25 16:24:00,2014-01-26 18:24:00
4132,2014-05-13 13:00:00,2014-05-16 23:12:00
2819,2013-06-01 00:48:00,2013-06-08 03:36:00
2443,2013-02-01 00:00:00,2013-02-09 22:36:00
126,2010-08-08 14:36:00,2010-08-08 21:36:00
2880,2013-06-20 06:48:00,2013-06-29 02:12:00
2914,2013-06-28 17:00:00,2013-07-02 13:48:00
1465,2012-03-10 05:00:00,2012-03-22 21:24:00
7163,2017-10-12 22:36:00,2017-10-18 09:36:00
3326,2013-10-28 04:24:00,2013-11-03 07:24:00
1932,2012-08-07 07:12:00,2012-08-12 12:00:00
1945,2012-08-17 18:36:00,2012-08-21 04:48:00
2813,2013-05-29 18:00:00,2013-06-01 11:24:00
6798,2016-10-05 22:12:00,2016-10-19 03:36:00
4138,2014-05-14 13:36:00,2014-05-28 12:00:00
4042,2014-04-18 21:36:00,2014-05-02 19:12:00
2533,2013-03-05 23:00:00,2013-03-18 03:12:00
6695,2016-08-05 17:48:00,2016-08-15 07:12:00
7169,2017-10-20 22:48:00,2017-11-01 09:48:00
7187,2017-11-09 15:36:00,2017-11-12 12:24:00
7013,2017-05-15 09:36:00,2017-05-25 03:36:00
7064,2017-06-24 06:00:00,2017-06-26 18:12:00
5750,2015-07-04 21:12:00,2015-07-13 03:24:00
1938,2012-08-09 21:12:00,2012-08-14 02:48:00
3256,2013-10-05 11:24:00,2013-10-09 05:24:00
466,2011-03-30 11:00:00,2011-04-10 03:48:00
411,2011-03-06 07:24:00,2011-03-10 19:12:00
4508,2014-08-28 12:48:00,2014-09-05 10:12:00
6346,2016-02-09 06:48:00,2016-02-11 12:00:00
931,2011-10-04 16:48:00,2011-10-07 18:24:00
4828,2014-11-14 06:12:00,2014-11-18 05:48:00
2103,2012-10-04 11:24:00,2012-10-10 23:12:00
488,2011-04-05 12:24:00,2011-04-12 02:36:00
4591,2014-09-20 18:48:00,2014-10-02 06:24:00
2097,2012-10-01 15:12:00,2012-10-02 18:36:00
1028,2011-11-01 02:48:00,2011-11-16 17:00:00
3688,2014-01-27 08:00:00,2014-02-10 08:48:00
3785,2014-02-21 23:00:00,2014-03-03 13:36:00
3611,2014-01-09 08:24:00,2014-01-19 22:24:00
1152,2011-12-03 22:12:00,2011-12-05 07:48:00
3666,2014-01-20 08:48:00,2014-01-20 20:12:00
5360,2015-03-21 10:00:00,2015-03-23 12:24:00
5890,2015-08-20 11:12:00,2015-08-27 18:12:00
5529,2015-05-01 09:36:00,2015-05-02 10:48:00
1661,2012-05-12 22:00:00,2012-05-13 19:24:00
5809,2015-07-23 12:12:00,2015-07-24 10:36:00
5453,2015-04-12 16:24:00,2015-04-14 17:48:00
7310,2018-09-29 13:36:00,2018-10-04 06:48:00
1782,2012-06-18 18:00:00,2012-06-25 10:00:00
3122,2013-08-24 11:00:00,2013-09-06 03:12:00
6955,2017-02-23 03:24:00,2017-03-01 17:36:00
6922,2017-01-19 13:00:00,2017-01-28 16:36:00
355,2011-01-27 23:24:00,2011-02-08 04:24:00
2630,2013-04-03 13:00:00,2013-04-07 20:24:00
6402,2016-03-01 15:12:00,2016-03-05 05:24:00
4336,2014-07-04 23:48:00,2014-07-06 21:12:00
3845,2014-03-09 15:36:00,2014-03-16 22:12:00
5063,2015-01-10 22:12:00,2015-01-18 14:36:00
1226,2011-12-19 16:36:00,2011-12-20 04:00:00
3512,2013-12-16 08:48:00,2013-12-16 21:12:00
686,2011-06-28 02:12:00,2011-07-05 08:00:00
2299,2012-12-12 14:12:00,2012-12-13 01:24:00
712,2011-07-10 04:36:00,2011-07-20 13:00:00
765,2011-08-04 11:12:00,2011-08-14 06:00:00
6148,2015-11-29 05:24:00,2015-11-29 22:36:00
2200,2012-11-12 09:24:00,2012-11-12 16:36:00
4771,2014-11-01 07:24:00,2014-11-07 02:12:00
668,2011-06-14 10:36:00,2011-06-14 13:24:00
5113,2015-01-25 03:48:00,2015-02-06 06:00:00
1321,2012-01-14 06:24:00,2012-01-28 02:24:00
3415,2013-11-21 18:00:00,2013-12-05 15:48:00
3838,2014-03-07 19:36:00,2014-03-08 03:00:00
3942,2014-03-30 04:36:00,2014-04-12 01:24:00
5069,2015-01-12 05:36:00,2015-01-17 22:00:00
2370,2013-01-06 22:12:00,2013-01-13 00:00:00
4601,2014-09-22 18:36:00,2014-09-27 18:00:00
2293,2012-12-12 02:24:00,2012-12-13 02:12:00
662,2011-06-09 09:00:00,2011-06-18 02:24:00
6038,2015-10-18 12:12:00,2015-10-19 12:00:00
4698,2014-10-16 09:12:00,2014-10-30 18:24:00
781,2011-08-10 18:12:00,2011-08-19 16:00:00
3025,2013-07-29 11:00:00,2013-08-05 05:48:00
1711,2012-05-27 00:36:00,2012-06-05 17:48:00
7217,2017-12-24 04:00:00,2017-12-24 16:36:00
5554,2015-05-11 08:00:00,2015-05-12 20:12:00
7260,2018-05-21 00:48:00,2018-05-30 15:48:00
1766,2012-06-11 03:24:00,2012-06-12 14:36:00
3052,2013-08-07 19:12:00,2013-08-08 05:00:00
1788,2012-06-21 05:48:00,2012-06-26 16:24:00
5874,2015-08-11 02:48:00,2015-08-20 11:48:00
3128,2013-08-26 11:24:00,2013-08-28 05:24:00
5803,2015-07-21 22:12:00,2015-07-28 16:12:00
2740,2013-05-10 14:00:00,2013-05-10 23:24:00
6928,2017-01-24 03:48:00,2017-01-24 11:24:00
4246,2014-06-13 17:36:00,2014-06-23 09:12:00
6505,2016-04-19 19:24:00,2016-05-02 18:36:00
4231,2014-06-10 20:24:00,2014-06-19 22:12:00
2737,2013-05-10 01:24:00,2013-05-23 20:36:00
252,2010-11-09 16:36:00,2010-11-20 16:00:00
6825,2016-10-29 22:00:00,2016-10-31 12:24:00
225,2010-10-18 08:24:00,2010-10-26 01:24:00
3314,2013-10-24 11:12:00,2013-10-24 22:12:00
1420,2012-02-21 15:12:00,2012-02-28 05:48:00
5612,2015-05-22 08:00:00,2015-05-27 20:12:00
5665,2015-06-08 17:12:00,2015-06-10 17:36:00
1999,2012-08-30 12:36:00,2012-09-12 09:00:00
1457,2012-03-04 16:48:00,2012-03-15 00:48:00
3363,2013-11-07 09:24:00,2013-11-09 20:36:00
5768,2015-07-10 01:24:00,2015-07-11 07:36:00
2471,2013-02-09 20:12:00,2013-02-17 23:48:00
4177,2014-05-27 12:24:00,2014-05-28 23:24:00
6643,2016-06-24 19:24:00,2016-06-25 01:48:00
6634,2016-06-17 18:36:00,2016-06-24 06:12:00
4094,2014-05-03 12:36:00,2014-05-05 03:00:00
114,2010-08-03 05:48:00,2010-08-13 15:48:00
6739,2016-09-06 04:48:00,2016-09-14 22:00:00
2951,2013-07-10 06:12:00,2013-07-12 20:00:00
1184,2011-12-11 11:24:00,2011-12-20 15:48:00
1010,2011-10-26 08:00:00,2011-10-29 22:00:00
3724,2014-02-05 16:36:00,2014-02-06 21:12:00
3753,2014-02-14 14:36:00,2014-02-23 19:48:00
3629,2014-01-13 02:12:00,2014-01-15 23:24:00
1089,2011-11-15 12:00:00,2011-11-28 14:00:00
4889,2014-12-02 03:24:00,2014-12-12 12:24:00
990,2011-10-20 03:36:00,2011-10-24 15:48:00
6273,2016-01-13 21:00:00,2016-01-24 05:36:00
2041,2012-09-17 23:24:00,2012-09-27 01:00:00
45,2010-06-02 17:36:00,2010-06-08 10:24:00
32,2010-05-23 01:24:00,2010-05-29 13:48:00
6390,2016-02-25 09:12:00,2016-02-25 13:36:00
2036,2012-09-14 21:00:00,2012-09-16 15:36:00
4530,2014-09-03 02:36:00,2014-09-16 21:24:00
429,2011-03-15 18:24:00,2011-03-25 15:24:00
6204,2015-12-20 21:00:00,2015-12-23 18:36:00
4810,2014-11-10 01:24:00,2014-11-20 08:24:00
909,2011-09-28 03:12:00,2011-10-10 13:00:00
4984,2014-12-23 07:24:00,2014-12-26 05:36:00
553,2011-04-27 19:12:00,2011-04-28 10:12:00
6309,2016-01-29 06:00:00,2016-02-05 16:00:00
3759,2014-02-15 11:00:00,2014-02-16 00:12:00
5352,2015-03-19 15:48:00,2015-03-20 17:48:00
3654,2014-01-18 02:12:00,2014-01-19 08:12:00
5325,2015-03-11 09:12:00,2015-03-15 22:48:00
38,2010-05-26 11:24:00,2010-06-05 11:12:00
423,2011-03-12 21:00:00,2011-03-16 05:36:00
4883,2014-11-29 09:36:00,2014-11-29 22:48:00
454,2011-03-27 02:00:00,2011-03-30 09:00:00
6279,2016-01-16 08:48:00,2016-01-18 12:00:00
2131,2012-10-17 16:12:00,2012-10-22 00:00:00
903,2011-09-25 22:36:00,2011-10-07 16:00:00
897,2011-09-23 08:36:00,2011-09-29 02:36:00
4440,2014-08-06 09:12:00,2014-08-18 03:36:00
559,2011-04-28 10:24:00,2011-04-29 08:36:00
1807,2012-06-26 04:00:00,2012-07-10 03:12:00
1993,2012-08-29 10:36:00,2012-09-08 04:12:00
5618,2015-05-26 11:12:00,2015-06-09 01:00:00
1870,2012-07-16 12:36:00,2012-07-16 16:00:00
1550,2012-04-07 18:24:00,2012-04-13 23:24:00
7056,2017-06-17 12:24:00,2017-06-19 21:36:00
7021,2017-05-20 15:24:00,2017-05-29 08:12:00
3213,2013-09-21 18:48:00,2013-09-22 06:00:00
1527,2012-03-29 22:00:00,2012-04-11 13:24:00
2598,2013-03-27 11:36:00,2013-04-05 15:00:00
187,2010-09-21 05:36:00,2010-10-05 01:12:00
2821,2013-06-01 09:48:00,2013-06-10 00:00:00
6649,2016-06-28 07:12:00,2016-06-29 23:36:00
2501,2013-02-23 20:00:00,2013-03-06 06:36:00
4070,2014-04-25 17:12:00,2014-04-28 07:48:00
2576,2013-03-17 09:24:00,2013-03-24 09:24:00
2348,2013-01-02 09:48:00,2013-01-13 00:24:00
4639,2014-10-01 12:48:00,2014-10-14 12:00:00
6099,2015-11-12 11:12:00,2015-11-18 05:36:00
2245,2012-11-26 21:24:00,2012-12-10 00:24:00
2232,2012-11-21 23:12:00,2012-11-28 04:24:00
4734,2014-10-23 17:48:00,2014-11-05 19:12:00
1319,2012-01-14 02:00:00,2012-01-18 09:48:00
3877,2014-03-18 08:36:00,2014-03-24 01:12:00
3994,2014-04-09 01:12:00,2014-04-12 23:48:00
1380,2012-02-04 06:00:00,2012-02-04 19:00:00
5026,2015-01-04 03:48:00,2015-01-14 14:48:00
3520,2013-12-18 01:36:00,2014-01-01 22:48:00
1214,2011-12-17 11:48:00,2011-12-22 04:36:00
3899,2014-03-22 22:48:00,2014-03-26 21:24:00
3557,2013-12-29 16:36:00,2014-01-05 21:12:00
5051,2015-01-08 10:24:00,2015-01-17 01:36:00
6884,2016-12-14 07:12:00,2016-12-22 02:36:00
367,2011-02-08 04:00:00,2011-02-16 15:36:00
6910,2017-01-11 21:48:00,2017-01-24 19:12:00
2778,2013-05-24 07:36:00,2013-05-24 20:00:00
284,2010-12-03 19:48:00,2010-12-16 22:12:00
6967,2017-03-20 20:24:00,2017-03-31 03:12:00
6447,2016-03-20 11:48:00,2016-03-21 06:48:00
4373,2014-07-17 08:48:00,2014-07-17 15:00:00
4304,2014-06-29 11:00:00,2014-06-29 21:00:00
6430,2016-03-13 08:12:00,2016-03-13 18:48:00
4290,2014-06-26 10:48:00,2014-06-29 02:00:00
2602,2013-03-27 21:12:00,2013-03-30 05:12:00
3189,2013-09-16 11:36:00,2013-09-17 17:00:00
5941,2015-09-03 12:48:00,2015-09-10 02:12:00
7258,2018-05-19 00:00:00,2018-05-19 10:12:00
1624,2012-04-28 05:48:00,2012-04-28 12:00:00
5582,2015-05-17 01:24:00,2015-05-24 22:48:00
7322,2018-11-11 14:12:00,2018-11-15 11:24:00
5461,2015-04-16 05:48:00,2015-04-25 08:24:00
3167,2013-09-07 22:36:00,2013-09-12 16:36:00
1653,2012-05-10 13:36:00,2012-05-24 05:48:00
4397,2014-07-27 04:24:00,2014-08-04 14:24:00
2705,2013-04-29 04:12:00,2013-05-04 14:00:00
2691,2013-04-24 03:00:00,2013-05-04 19:36:00
6537,2016-05-03 19:00:00,2016-05-16 20:12:00
4274,2014-06-22 11:48:00,2014-06-23 15:00:00
217,2010-10-13 01:00:00,2010-10-15 08:48:00
6860,2016-11-20 05:48:00,2016-11-21 13:24:00
6817,2016-10-23 20:36:00,2016-10-25 20:24:00
6983,2017-04-08 21:48:00,2017-04-20 05:12:00
260,2010-11-15 18:24:00,2010-11-20 18:36:00
4379,2014-07-21 11:48:00,2014-08-03 10:24:00
7252,2018-04-20 13:12:00,2018-04-21 19:48:00
5511,2015-04-25 11:48:00,2015-04-27 13:12:00
3183,2013-09-11 10:00:00,2013-09-18 12:00:00
3017,2013-07-27 16:00:00,2013-07-31 22:12:00
5831,2015-07-29 11:24:00,2015-08-11 20:00:00
5846,2015-08-02 15:24:00,2015-08-03 07:24:00
7328,2018-12-26 21:36:00,2019-01-01 10:24:00
6107,2015-11-14 10:48:00,2015-11-21 02:00:00
2335,2012-12-28 17:12:00,2012-12-30 03:24:00
6093,2015-11-11 13:00:00,2015-11-20 14:24:00
2342,2012-12-31 00:24:00,2013-01-08 23:12:00
4644,2014-10-02 08:00:00,2014-10-03 07:12:00
6170,2015-12-08 18:00:00,2015-12-10 22:24:00
2238,2012-11-23 23:24:00,2012-11-29 19:00:00
627,2011-05-24 07:12:00,2011-05-25 19:24:00
650,2011-05-31 23:12:00,2011-06-12 15:24:00
3427,2013-11-24 11:36:00,2013-11-26 14:12:00
1313,2012-01-13 06:24:00,2012-01-23 03:00:00
1287,2012-01-05 01:48:00,2012-01-06 06:36:00
1269,2011-12-29 00:48:00,2011-12-31 07:48:00
3907,2014-03-24 20:12:00,2014-04-05 04:24:00
3970,2014-04-03 13:36:00,2014-04-06 12:00:00
4461,2014-08-15 07:36:00,2014-08-18 13:12:00
578,2011-05-04 07:48:00,2011-05-10 01:24:00
6355,2016-02-13 01:48:00,2016-02-16 18:12:00
2110,2012-10-09 02:24:00,2012-10-10 17:48:00
6258,2016-01-10 02:48:00,2016-01-21 09:48:00
475,2011-04-02 09:24:00,2011-04-12 11:00:00
4941,2014-12-12 21:00:00,2014-12-25 22:48:00
19,2010-05-12 12:24:00,2010-05-15 06:48:00
3602,2014-01-07 22:48:00,2014-01-08 01:12:00
5290,2015-03-05 03:36:00,2015-03-12 23:00:00
1136,2011-12-01 12:48:00,2011-12-02 10:00:00
5373,2015-03-22 22:24:00,2015-03-24 20:12:00
2557,2013-03-10 22:00:00,2013-03-24 03:00:00
2899,2013-06-24 21:36:00,2013-06-25 04:48:00
4051,2014-04-20 15:36:00,2014-04-26 06:12:00
6686,2016-07-25 07:48:00,2016-08-02 11:00:00
2520,2013-03-01 19:36:00,2013-03-15 15:24:00
1506,2012-03-24 02:12:00,2012-03-27 09:12:00
7194,2017-11-20 16:00:00,2017-11-27 12:48:00
3232,2013-09-26 00:48:00,2013-09-26 10:48:00
1492,2012-03-21 15:24:00,2012-04-02 19:48:00
1571,2012-04-13 15:12:00,2012-04-14 06:24:00
7099,2017-07-29 15:36:00,2017-07-30 22:36:00
3348,2013-11-03 11:36:00,2013-11-10 12:36:00
135,2010-08-15 08:12:00,2010-08-27 15:48:00
2907,2013-06-27 06:48:00,2013-06-30 11:36:00
6781,2016-09-27 21:36:00,2016-10-03 00:24:00
2427,2013-01-26 23:24:00,2013-02-02 13:36:00
6615,2016-06-11 01:24:00,2016-06-16 01:12:00
6662,2016-07-07 00:36:00,2016-07-18 17:48:00
4156,2014-05-19 12:48:00,2014-06-01 14:12:00
2450,2013-02-03 08:24:00,2013-02-16 00:48:00
5749,2015-07-04 20:36:00,2015-07-08 22:12:00
7170,2017-10-21 10:00:00,2017-10-22 01:00:00
5644,2015-06-03 02:24:00,2015-06-16 21:48:00
5633,2015-05-29 07:00:00,2015-05-30 22:48:00
7107,2017-08-14 02:24:00,2017-08-28 02:24:00
3335,2013-10-31 12:36:00,2013-11-03 19:36:00
4588,2014-09-19 04:00:00,2014-09-23 15:48:00
572,2011-05-02 16:48:00,2011-05-05 17:12:00
6225,2016-01-01 20:48:00,2016-01-08 16:48:00
2183,2012-11-06 13:12:00,2012-11-07 14:24:00
4511,2014-08-28 22:48:00,2014-09-01 20:48:00
852,2011-09-10 12:48:00,2011-09-19 05:48:00
2017,2012-09-05 12:00:00,2012-09-12 23:24:00
4566,2014-09-14 00:12:00,2014-09-25 00:48:00
5379,2015-03-24 02:24:00,2015-03-27 10:36:00
3608,2014-01-08 19:36:00,2014-01-19 13:48:00
5274,2015-03-01 19:36:00,2015-03-08 02:48:00
1046,2011-11-05 23:12:00,2011-11-19 20:36:00
3772,2014-02-17 14:00:00,2014-02-18 21:36:00
3705,2014-02-01 16:12:00,2014-02-10 06:12:00
7309,2018-09-17 10:00:00,2018-09-19 14:12:00
5867,2015-08-09 11:12:00,2015-08-10 10:24:00
1678,2012-05-17 11:24:00,2012-05-19 03:12:00
5984,2015-09-22 17:48:00,2015-09-23 02:36:00
7204,2017-12-12 13:12:00,2017-12-16 20:48:00
1696,2012-05-22 09:48:00,2012-05-30 13:24:00
5530,2015-05-01 10:00:00,2015-05-06 23:12:00
3041,2013-08-03 05:12:00,2013-08-11 14:24:00
241,2010-10-29 16:12:00,2010-11-11 00:24:00
4358,2014-07-09 23:24:00,2014-07-10 06:48:00
6836,2016-11-05 15:36:00,2016-11-09 14:12:00
6841,2016-11-12 01:48:00,2016-11-17 09:48:00
2629,2013-04-03 22:24:00,2013-04-06 13:36:00
4255,2014-06-15 17:00:00,2014-06-22 04:24:00
6561,2016-05-16 17:48:00,2016-05-16 22:24:00
4222,2014-06-08 07:36:00,2014-06-12 17:00:00
2724,2013-05-04 07:48:00,2013-05-05 21:24:00
3926,2014-03-27 12:24:00,2014-04-07 15:24:00
1248,2011-12-25 15:24:00,2012-01-01 22:12:00
1332,2012-01-16 11:24:00,2012-01-16 20:12:00
5094,2015-01-17 17:00:00,2015-01-17 23:00:00
1345,2012-01-24 00:24:00,2012-02-05 04:00:00
671,2011-06-14 23:48:00,2011-06-16 15:48:00
606,2011-05-15 13:12:00,2011-05-24 20:24:00
792,2011-08-14 11:36:00,2011-08-15 07:00:00
6151,2015-12-01 14:36:00,2015-12-05 20:36:00
4786,2014-11-04 18:24:00,2014-11-07 06:48:00
2314,2012-12-18 01:48:00,2012-12-30 12:24:00
2280,2012-12-08 13:12:00,2012-12-11 19:00:00
6126,2015-11-19 04:12:00,2015-11-19 11:12:00
3576,2014-01-03 17:12:00,2014-01-10 14:24:00
1242,2011-12-24 02:48:00,2011-12-25 02:12:00
1235,2011-12-22 10:48:00,2011-12-22 17:12:00
3821,2014-03-02 23:12:00,2014-03-14 03:12:00
3856,2014-03-14 21:24:00,2014-03-30 15:48:00
1338,2012-01-20 16:24:00,2012-02-02 22:00:00
4715,2014-10-18 09:48:00,2014-10-23 16:48:00
2387,2013-01-12 07:12:00,2013-01-25 02:00:00
6021,2015-10-14 09:00:00,2015-10-15 13:00:00
798,2011-08-15 17:12:00,2011-08-27 08:24:00
2264,2012-12-04 12:12:00,2012-12-12 09:24:00
6056,2015-10-25 12:36:00,2015-10-26 14:24:00
4762,2014-10-29 18:12:00,2014-10-29 23:12:00
695,2011-07-04 15:48:00,2011-07-14 17:00:00
701,2011-07-07 03:36:00,2011-07-08 03:24:00
4618,2014-09-27 10:48:00,2014-10-01 10:12:00
776,2011-08-10 01:00:00,2011-08-13 06:24:00
1672,2012-05-15 17:12:00,2012-05-26 21:36:00
7303,2018-09-03 14:12:00,2018-09-07 13:24:00
1791,2012-06-22 04:24:00,2012-06-27 15:36:00
5437,2015-04-05 04:12:00,2015-04-13 22:12:00
3131,2013-08-26 17:00:00,2013-08-26 21:36:00
7297,2018-08-13 05:48:00,2018-08-13 18:36:00
5883,2015-08-17 08:24:00,2015-08-19 09:24:00
5917,2015-08-26 18:12:00,2015-09-02 20:48:00
1708,2012-05-26 10:12:00,2012-06-03 21:12:00
2623,2013-04-01 14:36:00,2013-04-10 10:24:00
6585,2016-05-26 21:48:00,2016-06-03 15:12:00
6411,2016-03-04 11:48:00,2016-03-08 03:48:00
2654,2013-04-10 06:00:00,2013-04-11 12:24:00
331,2011-01-03 08:36:00,2011-01-09 21:24:00
4228,2014-06-10 08:24:00,2014-06-23 20:00:00
6946,2017-02-05 12:24:00,2017-02-15 17:00:00
2759,2013-05-19 01:24:00,2013-05-25 10:36:00
346,2011-01-15 14:12:00,2011-01-16 23:36:00
1543,2012-04-04 02:24:00,2012-04-04 12:48:00
3277,2013-10-13 05:24:00,2013-10-13 23:36:00
5771,2015-07-11 15:00:00,2015-07-14 21:36:00
7045,2017-06-12 17:00:00,2017-06-24 13:12:00
3394,2013-11-16 10:48:00,2013-11-25 03:24:00
5706,2015-06-21 03:24:00,2015-06-21 14:24:00
3200,2013-09-18 14:36:00,2013-09-21 13:12:00
1534,2012-04-01 18:36:00,2012-04-05 23:00:00
5692,2015-06-15 14:36:00,2015-06-29 00:00:00
1814,2012-06-27 08:24:00,2012-06-28 23:12:00
7148,2017-09-24 19:48:00,2017-10-08 12:24:00
1439,2012-02-28 03:00:00,2012-03-02 08:00:00
1863,2012-07-11 23:12:00,2012-07-21 08:12:00
4180,2014-05-28 16:48:00,2014-05-29 08:48:00
4014,2014-04-13 16:36:00,2014-04-17 08:24:00
2948,2013-07-08 14:24:00,2013-07-12 22:48:00
2565,2013-03-12 01:12:00,2013-03-23 03:00:00
2468,2013-02-07 21:48:00,2013-02-11 09:48:00
2832,2013-06-05 04:48:00,2013-06-18 08:24:00
5341,2015-03-16 11:24:00,2015-03-22 16:00:00
3647,2014-01-17 09:00:00,2014-02-01 15:48:00
3630,2014-01-14 00:12:00,2014-01-14 06:12:00
1090,2011-11-16 04:12:00,2011-11-27 19:00:00
1009,2011-10-26 03:48:00,2011-10-26 13:24:00
4424,2014-08-01 10:12:00,2014-08-15 11:00:00
2122,2012-10-16 16:36:00,2012-10-26 05:48:00
6284,2016-01-18 00:00:00,2016-01-27 09:00:00
2155,2012-10-26 02:00:00,2012-10-27 01:36:00
6367,2016-02-17 05:48:00,2016-02-18 16:12:00
4453,2014-08-13 00:36:00,2014-08-14 01:12:00
6389,2016-02-24 15:24:00,2016-02-24 20:36:00
4973,2014-12-21 05:12:00,2015-01-03 09:48:00
430,2011-03-16 13:00:00,2011-03-17 02:48:00
4529,2014-09-03 00:36:00,2014-09-06 13:00:00
2058,2012-09-23 12:24:00,2012-10-03 03:48:00
1179,2011-12-09 13:00:00,2011-12-12 23:48:00
1197,2011-12-14 12:00:00,2011-12-17 01:36:00
3740,2014-02-10 00:36:00,2014-02-23 04:00:00
5246,2015-02-22 10:36:00,2015-03-06 05:36:00
4997,2014-12-25 08:48:00,2014-12-26 10:48:00
540,2011-04-25 14:00:00,2011-05-02 05:00:00
4459,2014-08-14 17:12:00,2014-08-15 14:12:00
537,2011-04-25 11:12:00,2011-05-03 05:36:00
4874,2014-11-26 03:24:00,2014-12-09 02:12:00
983,2011-10-19 01:24:00,2011-10-20 03:12:00
817,2011-08-25 02:12:00,2011-09-03 00:12:00
2025,2012-09-08 16:12:00,2012-09-09 11:00:00
6383,2016-02-22 13:48:00,2016-03-06 00:00:00
4523,2014-08-31 12:48:00,2014-09-11 00:36:00
1549,2012-04-07 13:00:00,2012-04-18 22:24:00
1913,2012-08-02 15:48:00,2012-08-04 10:00:00
1433,2012-02-25 22:48:00,2012-02-26 19:36:00
3293,2013-10-17 03:48:00,2013-10-25 03:12:00
1869,2012-07-16 06:36:00,2012-07-17 14:24:00
5676,2015-06-11 18:48:00,2015-06-19 09:00:00
3370,2013-11-10 07:00:00,2013-11-17 10:24:00
2935,2013-07-04 11:00:00,2013-07-04 16:00:00
4069,2014-04-25 15:00:00,2014-04-29 14:48:00
2518,2013-03-01 00:00:00,2013-03-06 05:24:00
107,2010-07-28 12:36:00,2010-08-07 20:00:00
2942,2013-07-06 13:36:00,2013-07-14 01:36:00
2462,2013-02-06 14:24:00,2013-02-11 03:36:00
2838,2013-06-06 22:12:00,2013-06-19 03:00:00
4164,2014-05-23 01:24:00,2014-05-27 21:12:00
2581,2013-03-20 00:00:00,2013-03-27 05:48:00
6627,2016-06-16 13:36:00,2016-06-23 16:36:00
2415,2013-01-22 21:12:00,2013-01-30 09:00:00
4087,2014-05-01 10:24:00,2014-05-02 20:24:00
634,2011-05-26 13:48:00,2011-05-28 00:12:00
6019,2015-10-13 22:48:00,2015-10-18 21:24:00
643,2011-05-29 06:48:00,2011-06-07 14:24:00
739,2011-07-17 08:24:00,2011-07-25 05:48:00
6080,2015-11-07 04:36:00,2015-11-14 14:24:00
2351,2013-01-02 15:12:00,2013-01-06 14:00:00
4657,2014-10-04 22:24:00,2014-10-05 21:48:00
3880,2014-03-19 00:00:00,2014-03-24 13:36:00
3914,2014-03-25 13:24:00,2014-03-27 13:48:00
1399,2012-02-12 08:24:00,2012-02-25 02:00:00
3819,2014-03-02 14:00:00,2014-03-10 01:12:00
3443,2013-11-28 21:24:00,2013-12-06 06:36:00
1300,2012-01-07 01:48:00,2012-01-18 14:00:00
5132,2015-01-28 23:12:00,2015-02-06 02:00:00
1294,2012-01-05 22:36:00,2012-01-06 09:48:00
6429,2016-03-12 08:36:00,2016-03-12 12:48:00
204,2010-09-30 19:12:00,2010-10-03 09:24:00
390,2011-02-19 05:00:00,2011-02-26 04:24:00
6873,2016-11-29 13:36:00,2016-12-03 08:24:00
6804,2016-10-11 04:36:00,2016-10-20 17:48:00
6990,2017-04-18 04:24:00,2017-04-19 23:24:00
273,2010-11-27 10:24:00,2010-11-29 20:00:00
4384,2014-07-22 19:00:00,2014-07-24 00:00:00
